           1  -2.0000000000000000     
          50  -1.5629394260844287     
         100  -1.4115407616857192     
         150  -1.5152721281326713     
         200  -1.3420925545073166     
         250  -1.2180086074370351     
         300  -1.3743233254510667     
         350  -1.5517640707133151     
         400  -1.5122644061660591     
         450  -1.2669585588823089     
         500  -1.2153329385431444     
         550  -1.5353725583327593     
         600  -1.3552724700953744     
         650  -1.3102365308635688     
         700  -1.4675475695878379     
         750  -1.2607516198673328     
         800  -1.2309478939478493     
         850  -1.2006570856537662     
         900  -1.2556555770338647     
         950  -1.2811420989236511     
        1000  -1.2013409136978161     
        1050  -1.4822217390007637     
        1100  -1.3686041954326620     
        1150  -1.3431221536809459     
        1200  -1.4578708255655000     
        1250  -1.4628449009795284     
        1300  -1.0713588355303898     
        1350  -1.5125686088452941     
        1400  -1.4334148226294063     
        1450  -1.4822524342044394     
        1500  -1.3825971198365425     
        1550  -1.3324218670102417     
        1600  -1.4996231257121317     
        1650  -1.6051492180194551     
        1700  -1.6317574655024145     
        1750  -1.3296974970370636     
        1800  -1.5614025111121239     
        1850  -1.3636383809758157     
        1900  -1.4762251273830653     
        1950  -1.4522525600507605     
        2000  -1.5283370733357762     
        2050  -1.4135337728402320     
        2100  -1.4447802584403411     
        2150  -1.5957060319332681     
        2200  -1.4742102569013662     
        2250  -1.4306101288929758     
        2300  -1.4696083769627546     
        2350  -1.5033076496825855     
        2400  -1.5325263239007205     
        2450  -1.4233417727482334     
        2500  -1.3904659554583843     
        2550  -1.2653320275135771     
        2600  -1.4579296105532082     
        2650  -1.3391401997933081     
        2700  -1.2782497599494240     
        2750  -1.5690017844118824     
        2800  -1.7306483506203616     
        2850  -1.3589903366889080     
        2900  -1.4364764169388611     
        2950  -1.4177094428295667     
        3000  -1.4887213777683896     
        3050  -1.2629396010528791     
        3100  -1.2657525991292853     
        3150  -1.0734917860963009     
        3200  -1.2759596153122765     
        3250  -1.3762319080500387     
        3300  -1.4472947387084119     
        3350  -1.4866417363611708     
        3400  -1.5029901514545074     
        3450  -1.6030875785672543     
        3500  -1.3197427778087498     
        3550  -1.4755169372975456     
        3600  -1.3940238544957442     
        3650  -1.5667829206953843     
        3700  -1.4944802379987103     
        3750  -1.4431385687548053     
        3800  -1.5031177546782890     
        3850  -1.5668770587438468     
        3900  -1.4276864487407783     
        3950  -1.6032640508483624     
        4000  -1.4617921700519652     
        4050  -1.4179059392753930     
        4100  -1.3687056365188559     
        4150  -1.2882149592532590     
        4200  -1.4559990514626511     
        4250  -1.3945169883946573     
        4300  -1.4612617111843818     
        4350  -1.3595728683854289     
        4400  -1.5027116154950411     
        4450  -1.4993646078457283     
        4500  -1.2832168269771336     
        4550  -1.4308861049032953     
        4600  -1.5138682923196092     
        4650  -1.4087108982309267     
        4700  -1.3897837559541002     
        4750  -1.2609199482777704     
        4800  -1.3148252397011304     
        4850  -1.4005731287920531     
        4900  -1.2676567666620753     
        4950  -1.5438172503575023     
        5000  -1.4261065947512470     
        5050  -1.3499831941233760     
        5100  -1.5181701805403247     
        5150  -1.2386858080912160     
        5200  -1.4706969358668518     
        5250  -1.6921170161885266     
        5300  -1.3835310406284358     
        5350  -1.4443743259422601     
        5400  -1.3567986878221256     
        5450  -1.5130418142666531     
        5500  -1.5324479628340308     
        5550  -1.4873577776445621     
        5600  -1.4881126089070857     
        5650  -1.4998391292174029     
        5700  -1.4360761323856197     
        5750  -1.5236920541662662     
        5800  -1.4944776879013293     
        5850  -1.6123573615795956     
        5900  -1.4257095103620196     
        5950  -1.3796580211031648     
        6000  -1.5155786916963698     
        6050  -1.3614747258440358     
        6100  -1.5704586066453368     
        6150  -1.3904019676530779     
        6200  -1.5092639253537314     
        6250  -1.2572950903252504     
        6300  -1.4374426561918685     
        6350  -1.5903251474024425     
        6400  -1.4612804464122118     
        6450  -1.3134412041723329     
        6500  -1.2655054521721771     
        6550  -1.2067682327674887     
        6600  -1.3038353685649593     
        6650  -1.4712753515611718     
        6700  -1.5237156439866153     
        6750  -1.4076282297756189     
        6800  -1.4109669062502481     
        6850  -1.4056426769970745     
        6900  -1.5399139728033251     
        6950  -1.4870845281165779     
        7000  -1.4105112978469185     
        7050  -1.3949794770485873     
        7100  -1.3499350436644457     
        7150  -1.3673893662495891     
        7200  -1.4278794321652086     
        7250  -1.5125390763437079     
        7300  -1.4592141155650251     
        7350  -1.6365770491401372     
        7400  -1.4401529282081629     
        7450  -1.4941265360697893     
        7500  -1.3117140807022809     
        7550  -1.5015267071628891     
        7600  -1.3691849781479997     
        7650  -1.4491354426481506     
        7700  -1.1837991334149858     
        7750  -1.4131113974694909     
        7800  -1.4320044973310591     
        7850  -1.3973790129961512     
        7900  -1.1832590252707873     
        7950  -1.2987979652116892     
        8000  -1.3565585358977659     
        8050  -1.3648540411320513     
        8100  -1.1099857009299909     
        8150  -1.3548555969568210     
        8200  -1.3982967752967617     
        8250  -1.3281371386148553     
        8300  -1.3364351005285033     
        8350  -1.4905610165316980     
        8400  -1.3624534063123384     
        8450  -1.4216082814494848     
        8500  -1.2357493569234541     
        8550  -1.4508438472602532     
        8600  -1.5484818242648131     
        8650  -1.4259089558191951     
        8700  -1.2788820765032805     
        8750  -1.4034876063657267     
        8800  -1.4093990180956200     
        8850  -1.3178165061704346     
        8900  -1.2984944046535307     
        8950  -1.4840009645995336     
        9000  -1.3825869159139588     
        9050  -1.4406778349917633     
        9100  -1.5408869751609211     
        9150  -1.4554564067741993     
        9200  -1.5193074791964454     
        9250  -1.3459592646368241     
        9300  -1.4399194394703994     
        9350  -1.4745205231165874     
        9400  -1.3676114919037496     
        9450  -1.4292766750349661     
        9500  -1.4399808149927218     
        9550  -1.4418819116590078     
        9600  -1.5454427696145621     
        9650  -1.5558680845851842     
        9700  -1.5532531229011952     
        9750  -1.4016502419976893     
        9800  -1.5614325667551392     
        9850  -1.5299712566590096     
        9900  -1.3926423482850852     
        9950  -1.1687396638519147     
       10000  -1.3887012326580157     
       10050  -1.3271146912333007     
       10100  -1.3251677688954646     
       10150  -1.1907547430252245     
       10200  -1.3452341171390887     
       10250  -1.3094599423963362     
       10300  -1.3879270324856821     
       10350  -1.5114470684186392     
       10400  -1.4653876365879106     
       10450  -1.3400663291335118     
       10500  -1.2194771051274558     
       10550  -1.2900746520620034     
       10600  -1.4270131432261064     
       10650  -1.2100793638049714     
       10700  -1.3768407721032634     
       10750  -1.4316776722393620     
       10800  -1.3663643693627663     
       10850  -1.5198417694518982     
       10900  -1.4064228500466047     
       10950  -1.5101213684261094     
       11000  -1.2272055261549628     
       11050  -1.2545574620373727     
       11100  -1.3595078656690813     
       11150  -1.5072225148080221     
       11200  -1.4743227881151213     
       11250  -1.2415262397333215     
       11300  -1.6147726327374068     
       11350  -1.3941519881596667     
       11400  -1.3838747605202508     
       11450  -1.6813997134985232     
       11500  -1.3789459032236706     
       11550  -1.1812943054026013     
       11600  -1.3652455487450315     
       11650  -1.1148618432574062     
       11700  -1.4043313070668990     
       11750  -1.5783060205560258     
       11800  -1.5778205442517277     
       11850  -1.5806782686447882     
       11900  -1.1284187116796505     
       11950  -1.2330868614235921     
       12000  -1.2739976145669560     
       12050  -1.4228778443009042     
       12100  -1.3377055871223149     
       12150  -1.3444201678357592     
       12200  -1.2672199275080900     
       12250  -1.1850345122444839     
       12300  -1.5758014780705549     
       12350  -1.5484028251090967     
       12400  -1.2822122897403438     
       12450  -1.3893688759262295     
       12500  -1.3839851241119749     
       12550  -1.3549053917172356     
       12600  -1.4246220647154808     
       12650  -1.5829807994466527     
       12700  -1.5810932865197325     
       12750  -1.4552604687893227     
       12800  -1.3926990452521339     
       12850  -1.2311518581050624     
       12900  -1.2992657370300058     
       12950  -1.3721688438849104     
       13000  -1.3691153511094134     
       13050  -1.3581658330309838     
       13100  -1.3974804956685396     
       13150  -1.5700023440385380     
       13200  -1.4428894134565786     
       13250  -1.5854510080949669     
       13300  -1.4397155392631240     
       13350  -1.3347795381363790     
       13400  -1.4479911863989730     
       13450  -1.3018808198865377     
       13500  -1.1352883621215697     
       13550  -1.2631286169388725     
       13600  -1.4348765128876821     
       13650  -1.3052567637570789     
       13700  -1.2520085858489762     
       13750  -1.6254208014198503     
       13800  -1.3697738285819723     
       13850  -1.4553281527107853     
       13900  -1.5981450280205163     
       13950  -1.5584056256850176     
       14000  -1.3199223880150825     
       14050  -1.2887173634183793     
       14100  -1.3761903951375367     
       14150  -1.4456290372175946     
       14200  -1.3302981478390816     
       14250  -1.3231729893161008     
       14300  -1.5159211474005003     
       14350  -1.3262647151339626     
       14400  -1.5351506494986982     
       14450  -1.6104456931909013     
       14500  -1.6124609554001055     
       14550  -1.4963951673295164     
       14600  -1.4396084157082156     
       14650  -1.4405964422064175     
       14700  -1.5965182219469427     
       14750  -1.4234228681703343     
       14800  -1.5931053064165417     
       14850  -1.3780148126987586     
